,num_words,num_unique_words,num_stopwords,num_links,num_unique_domains,num_email_addresses,num_spelling_errors,num_urgent_keywords,label
311112,20,19,4,1,1,0,0,0,0
215959,266,153,76,0,0,10,42,0,0
95032,89,67,31,0,0,2,5,0,0
75020,143,80,16,5,4,7,39,0,0
87918,74,49,22,0,0,0,19,0,0
265108,362,206,90,1,1,0,32,0,0
502644,47,34,20,1,1,0,0,0,0
62326,70,61,19,1,1,0,4,0,0
484958,32,31,6,1,1,1,7,0,0
311629,138,92,47,0,0,0,9,0,0
426336,722,333,247,0,0,12,31,1,0
448352,143,100,51,0,0,0,6,0,0
355921,307,182,68,5,3,17,39,0,0
311614,82,54,31,0,0,1,3,0,0
384493,137,86,20,3,3,11,30,0,0
113191,75,58,33,0,0,0,4,0,0
100590,230,125,89,5,2,0,3,1,0
218451,164,87,36,0,0,0,20,0,0
165673,8,8,3,0,0,0,0,0,0
185442,132,92,35,1,1,3,15,0,0
519218,50,38,9,3,2,1,7,0,0
338774,157,99,54,0,0,1,12,0,0
454232,22,21,4,0,0,0,7,0,0
508043,127,95,44,0,0,0,6,1,0
166419,109,79,20,2,1,0,7,0,0
223039,379,193,159,1,1,3,14,0,0
91371,13,13,4,0,0,0,0,0,0
317366,161,96,62,3,1,0,6,0,0
463013,124,92,48,0,0,0,2,0,0
485984,165,121,45,0,0,3,6,0,0
127592,219,96,54,0,0,5,36,0,0
449232,291,155,79,1,1,9,21,0,0
452799,114,75,40,0,0,0,2,0,0
272634,16,15,7,0,0,0,1,0,0
174637,196,123,65,0,0,0,5,0,0
100181,36,31,11,0,0,0,2,0,0
48602,44,38,15,1,1,0,0,0,0
6201,55,49,17,0,0,0,1,0,0
376630,139,93,48,0,0,1,7,1,0
91500,12,2,0,0,0,0,12,0,0
223613,273,146,126,0,0,0,7,0,0
483088,63,55,15,0,0,0,5,0,0
247309,345,189,123,0,0,0,6,1,0
304615,137,84,42,0,0,1,8,1,0
326703,1309,512,445,0,0,0,30,1,0
209897,95,70,30,1,1,0,4,1,0
119877,21,20,4,0,0,0,1,0,0
135415,236,142,10,0,0,28,70,0,0
114658,787,317,258,0,0,3,61,1,0
271960,39,31,23,0,0,0,1,0,0
63988,15,15,7,0,0,0,0,0,0
183777,14,13,6,0,0,0,0,0,0
486788,79,62,28,0,0,0,2,0,0
181297,84,66,37,0,0,0,2,0,0
31572,36,30,12,0,0,0,1,0,0
28447,47,43,10,1,1,0,4,0,0
25828,53,45,21,0,0,0,4,0,0
411202,72,55,26,0,0,0,13,0,0
180914,11,11,2,0,0,0,0,0,0
482385,12,12,4,0,0,0,1,0,0
32797,80,53,30,0,0,0,5,1,0
346284,32,28,11,0,0,0,3,0,0
360980,501,214,110,24,3,0,50,1,0
245056,150,99,42,0,0,4,17,0,0
149788,280,163,100,0,0,1,8,0,0
372083,14,13,4,0,0,0,0,0,0
382513,365,178,102,0,0,0,33,0,0
269473,28,26,10,0,0,0,0,0,0
416518,15,11,3,1,1,0,1,0,0
370244,432,233,114,3,3,0,12,0,0
453231,94,73,32,0,0,0,5,0,0
60017,608,280,192,0,0,0,29,0,0
392672,43,39,2,0,0,1,11,0,0
392874,71,59,16,0,0,0,7,0,0
236418,141,100,56,0,0,0,7,0,0
482564,316,174,63,0,0,1,73,0,0
217008,94,65,24,2,1,1,9,0,0
456362,632,340,165,0,0,1,44,1,0
385988,112,80,34,0,0,0,10,0,0
503480,143,112,37,0,0,0,21,0,0
521977,9,9,0,1,1,0,2,0,0
306382,124,85,54,0,0,0,3,0,0
486987,87,67,31,0,0,0,12,1,0
345429,289,164,108,0,0,2,11,0,0
42695,244,121,41,2,1,0,30,0,0
425678,344,156,121,0,0,0,18,0,0
230929,266,138,111,0,0,0,6,0,0
322394,111,75,53,0,0,0,2,0,0
280192,138,92,53,0,0,0,5,0,0
195203,292,123,93,0,0,4,39,0,0
514603,54,41,8,5,5,0,13,0,0
110619,207,101,92,0,0,0,1,0,0
371824,22,21,7,0,0,0,0,0,0
344347,55,40,11,0,0,0,7,0,0
133848,33,29,5,0,0,0,10,0,0
102792,23,19,7,0,0,0,0,0,0
65262,731,384,180,3,2,2,67,2,0
196986,243,154,72,3,1,4,25,1,0
27607,50,39,11,0,0,0,9,0,0
489928,84,62,27,0,0,0,0,1,0
438541,96,63,17,3,1,0,18,0,0
261654,26,23,14,0,0,0,2,0,0
444487,349,188,107,0,0,0,29,0,0
468214,263,154,86,1,1,2,14,1,0
26184,1347,470,542,0,0,0,70,1,0
215718,413,183,123,1,1,0,60,0,0
192133,268,121,89,0,0,0,13,0,0
156623,109,83,31,1,1,0,4,0,0
376234,5,5,0,0,0,0,0,0,0
358016,123,82,40,0,0,0,10,0,0
210630,85,58,29,0,0,0,11,0,0
10013,139,66,18,0,0,1,38,0,0
176644,204,116,67,0,0,1,13,0,0
12640,66,52,9,2,2,6,8,0,0
248840,195,106,62,6,1,1,17,0,0
73462,60,46,20,0,0,0,5,0,0
511814,182,119,62,3,2,0,14,0,0
282746,84,60,33,0,0,0,1,0,0
196745,182,102,68,0,0,3,24,0,0
279124,258,128,82,0,0,0,6,2,0
198253,21,19,5,1,1,0,5,0,0
452153,97,45,14,0,0,0,12,0,0
502995,562,262,200,1,1,0,18,1,0
131346,21,19,8,0,0,0,2,0,0
371378,55,43,24,0,0,0,0,0,0
197626,168,111,41,1,1,2,32,0,0
59743,14841,3054,4789,4,4,1,479,2,0
132813,102,71,30,0,0,0,4,1,0
464342,281,140,91,0,0,0,3,0,0
200895,172,92,47,0,0,0,21,0,0
95321,460,252,116,1,1,22,59,1,0
354466,29,26,5,0,0,1,3,0,0
288086,99,74,32,0,0,0,8,0,0
174505,117,80,38,0,0,2,10,0,0
140796,225,101,12,0,0,0,102,0,0
367550,16,15,8,0,0,0,0,0,0
275018,1558,572,481,9,4,2,83,1,0
436625,163,93,66,0,0,0,6,0,0
127898,44,37,11,0,0,2,8,0,0
330495,129,34,21,0,0,0,5,0,0
484860,119,102,15,0,0,1,17,0,0
157474,224,124,73,2,1,0,11,0,0
469631,576,178,115,1,1,14,71,0,0
489597,311,177,35,0,0,2,36,0,0
430138,12,11,5,0,0,0,1,0,0
403272,874,228,275,0,0,0,54,0,0
158311,77,57,29,0,0,0,4,1,0
154889,98,70,26,2,1,0,13,0,0
201606,235,153,95,0,0,2,8,0,0
165459,341,170,80,2,2,13,39,0,0
215307,679,301,244,0,0,7,19,0,0
436423,280,175,92,1,1,0,7,0,0
274994,300,179,79,9,2,1,18,0,0
447468,53,38,9,1,1,2,11,0,0
216812,64,50,18,0,0,2,7,1,0
57798,286,159,93,1,1,3,20,1,0
221110,186,116,60,1,1,2,32,0,0
439577,11,10,0,0,0,0,2,0,0
396803,149,59,24,0,0,13,15,0,0
480605,109,77,46,0,0,0,2,1,0
459849,103,69,32,0,0,0,2,0,0
373186,281,154,106,2,1,1,5,0,0
216292,154,105,42,1,1,4,16,0,0
516951,462,223,163,0,0,0,19,1,0
70641,52,44,18,0,0,0,1,0,0
404715,51,40,13,0,0,2,5,0,0
402351,73,44,8,0,0,0,0,0,0
485721,68,55,9,0,0,1,13,0,0
445785,233,122,63,0,0,0,24,1,0
50841,193,115,54,0,0,1,25,0,0
140958,14,14,4,0,0,0,1,0,0
117143,240,125,64,0,0,1,17,1,0
504233,75,54,30,0,0,0,2,0,0
217567,196,141,45,0,0,0,19,0,0
287892,184,88,5,0,0,0,75,0,0
392077,8,8,1,0,0,0,0,0,0
57186,117,72,16,4,2,8,29,0,0
492254,866,363,280,0,0,0,55,0,0
176932,1206,417,405,1,1,1,40,0,0
175731,167,102,30,0,0,0,26,0,0
455795,35,31,9,1,1,0,5,0,0
488225,13,13,5,0,0,0,0,0,0
276528,24,22,0,0,0,0,4,0,0
453670,13,12,4,0,0,0,3,0,0
391400,439,218,154,0,0,0,29,1,0
266773,186,123,67,0,0,1,6,0,0
239280,2356,792,671,29,6,5,280,1,0
130618,11,10,5,0,0,0,2,0,0
50559,349,195,111,1,1,0,12,0,0
174824,88,64,32,0,0,0,5,1,0
69965,89,61,22,0,0,4,5,0,0
240631,65,55,14,0,0,2,6,0,0
303950,235,145,92,1,1,3,5,0,0
377909,492,230,157,0,0,1,47,0,0
363400,190,97,69,0,0,0,7,0,0
267228,21,18,5,0,0,0,0,0,0
341034,156,107,58,1,1,0,3,0,0
274288,94,61,30,2,2,3,5,0,0
152443,21,20,11,0,0,0,1,0,0
443393,437,190,153,0,0,6,35,1,0
479150,56,50,10,0,0,0,8,0,0
236627,135,81,33,0,0,2,9,0,0
104799,166,94,48,0,0,0,25,0,0
171767,123,60,22,0,0,0,17,1,0
138771,64,52,28,0,0,0,1,0,0
416285,50,37,7,0,0,0,8,0,0
174317,428,217,135,0,0,0,43,1,0
404077,222,111,76,0,0,0,14,0,0
405256,156,96,62,0,0,0,3,0,0
389624,38,30,12,0,0,0,0,0,0
148523,198,136,41,0,0,9,44,0,0
352675,2000,674,617,13,5,0,71,3,0
391231,13,12,4,0,0,0,1,0,0
458260,12,11,2,0,0,0,0,0,0
296480,318,167,102,0,0,5,16,1,0
465130,80,50,22,0,0,0,13,0,0
45413,491,256,20,0,0,107,202,0,0
70221,201,123,51,0,0,6,33,0,0
26644,242,137,97,1,1,4,14,0,0
235158,33,28,13,0,0,0,2,0,0
183330,80,43,5,0,0,0,35,0,0
333446,161,118,47,0,0,0,12,0,0
503807,287,164,89,0,0,3,29,1,0
109485,5,4,0,0,0,0,2,0,0
275853,11,10,0,0,0,0,2,0,0
436494,62,50,28,0,0,0,2,0,0
62910,212,146,82,0,0,0,9,0,0
123856,62,40,32,0,0,0,0,0,0
216690,282,144,120,0,0,0,7,0,0
476944,174,93,57,5,2,0,6,0,0
499723,61,51,21,0,0,0,4,0,0
223743,16,16,3,0,0,0,0,0,0
48878,11,9,3,1,1,0,0,0,0
258971,15,15,5,0,0,0,1,0,0
266551,1055,525,343,0,0,0,20,4,0
122864,22,22,8,0,0,0,2,0,0
398306,29,27,11,0,0,0,5,0,0
451322,110,81,30,0,0,6,23,0,0
243246,201,122,31,0,0,0,51,0,0
301796,79,59,32,0,0,0,0,0,0
434189,66,49,29,0,0,0,0,0,0
71313,1167,491,313,7,4,10,99,1,0
325046,109,75,19,0,0,1,10,0,0
49224,237,108,86,0,0,0,36,0,0
130683,26,23,13,0,0,0,2,0,0
481412,128,93,43,0,0,0,11,0,0
162052,265,149,55,1,1,0,27,1,0
57117,109,65,41,0,0,0,6,0,0
90077,443,215,141,0,0,1,17,0,0
302948,458,197,121,1,1,9,45,0,0
494448,353,178,111,4,3,4,20,0,0
44252,54,45,19,0,0,0,2,0,0
473890,101,59,34,0,0,0,2,0,0
288072,751,317,268,0,0,0,15,1,0
377310,35,32,14,0,0,0,2,0,0
109189,5,5,2,0,0,0,0,0,0
429156,291,156,91,0,0,0,9,0,0
506778,342,230,69,0,0,0,52,0,0
384441,114,67,6,0,0,7,59,0,0
19642,19,19,8,0,0,0,2,0,0
85036,31,28,0,0,0,0,5,0,0
452387,200,129,37,1,1,9,52,0,0
144636,56,39,4,0,0,0,7,0,0
165866,195,118,55,0,0,1,20,1,0
513296,992,356,397,0,0,0,45,1,0
515813,289,157,108,0,0,0,3,0,0
421577,48,44,18,0,0,0,1,0,0
236077,54,40,8,0,0,0,6,0,0
312044,56,46,18,0,0,2,10,0,0
69006,333,188,118,1,1,1,4,1,0
272358,11,10,5,0,0,0,0,0,0
288435,397,181,160,1,1,3,3,0,0
391367,28,25,8,0,0,0,0,0,0
108168,87,64,37,0,0,0,0,0,0
371957,534,230,190,0,0,0,15,1,0
403891,190,115,50,0,0,2,21,0,0
436291,51,45,20,0,0,1,4,0,0
478635,487,211,150,6,2,3,16,1,0
447096,88,67,34,0,0,0,2,0,0
300098,26,23,11,0,0,0,0,0,0
118612,104,80,26,0,0,4,9,0,0
497724,582,191,48,1,1,1,89,1,0
381224,834,354,228,20,4,5,102,0,0
260296,2,2,0,0,0,0,0,0,0
515790,537,279,191,0,0,0,27,0,0
236133,2657,921,842,1,1,1,103,0,0
522275,53,44,13,0,0,0,2,0,0
367286,65,54,28,0,0,0,1,0,0
232590,8,8,2,0,0,0,0,0,0
288178,214,125,67,0,0,0,20,1,0
462870,175,99,42,0,0,0,23,0,0
282237,204,119,73,0,0,0,3,0,0
157370,649,340,104,11,3,35,146,1,0
229829,266,173,94,0,0,0,10,1,0
103594,63,47,25,0,0,0,1,0,0
511739,339,191,130,1,1,2,22,0,0
98794,99,71,34,0,0,0,16,0,0
292186,21,21,5,0,0,0,2,0,0
400357,1870,637,518,57,5,0,47,2,0
54872,304,167,120,0,0,0,9,0,0
319528,57,44,9,1,1,4,12,0,0
75122,40,36,9,0,0,0,3,0,0
450339,234,138,96,0,0,0,3,0,0
173943,246,134,72,0,0,4,16,1,0
18517,46,39,21,0,0,0,0,0,0
11362,79,38,18,0,0,0,15,0,0
227954,92,68,35,0,0,0,4,0,0
247167,1476,162,512,0,0,4,56,0,0
120051,339,188,100,0,0,0,15,0,0
424823,92,70,30,0,0,3,8,0,0
332987,5,5,1,0,0,0,0,0,0
284698,169,103,51,0,0,3,10,0,0
318896,152,113,48,0,0,0,13,0,0
108421,157,85,69,0,0,0,11,0,0
166579,94,73,12,1,1,0,14,0,0
185780,71,53,26,0,0,0,4,1,0
387654,25,21,14,0,0,0,0,0,0
402179,206,132,63,4,1,1,18,0,0
359441,426,242,147,0,0,1,23,0,0
221206,14,14,4,0,0,0,0,0,0
283892,92,67,41,0,0,0,0,0,0
85202,17,17,4,0,0,0,0,0,0
24773,96,73,36,0,0,0,6,0,0
475976,132,64,5,0,0,0,69,0,0
51852,86,69,29,0,0,0,4,0,0
426565,94,78,21,0,0,0,15,0,0
62628,48,26,9,0,0,0,13,0,0
250062,80,60,26,0,0,0,3,0,0
432836,243,143,66,0,0,0,25,0,0
481599,354,186,143,1,1,2,4,0,0
32932,71,54,23,0,0,0,5,0,0
207363,161,85,44,0,0,0,13,0,0
409354,291,151,96,0,0,0,24,0,0
210552,146,96,53,0,0,0,12,0,0
308325,9,9,3,0,0,0,0,0,0
402883,57,39,26,0,0,0,0,0,0
185674,125,75,39,0,0,0,16,0,0
92428,306,157,95,0,0,0,33,0,0
253257,357,172,131,0,0,0,9,0,0
513508,236,123,83,0,0,0,24,0,0
415467,79,59,18,0,0,1,6,1,0
141646,86,65,19,1,1,0,10,0,0
101177,39,32,16,0,0,0,3,0,0
58610,908,431,269,0,0,11,61,0,0
69889,434,229,94,1,1,0,21,0,0
4301,24,22,10,0,0,0,1,0,0
265993,458,189,172,1,1,0,5,3,0
231776,9,9,3,0,0,0,0,0,0
183651,51,43,23,0,0,0,3,0,0
329763,62,36,4,0,0,0,9,0,0
258402,85,77,24,0,0,0,7,0,0
177353,234,123,84,0,0,1,10,2,0
403529,294,146,79,0,0,1,11,0,0
340403,14,14,4,0,0,0,0,0,0
265699,2947,1105,892,7,7,5,230,3,0
199413,174,74,46,0,0,0,26,0,0
265855,57,48,9,1,1,1,3,0,0
269264,35,28,18,0,0,0,0,0,0
424458,80,55,28,0,0,0,15,0,0
154280,451,236,129,0,0,14,44,0,0
137459,333,130,97,8,1,1,20,1,0
323750,31,25,7,1,1,0,2,0,0
42643,62,41,24,0,0,0,0,0,0
511044,916,442,182,0,0,0,113,0,0
394691,27,26,14,0,0,0,1,0,0
116415,217,108,31,0,0,0,22,0,0
112371,302,167,94,0,0,3,18,0,0
110113,62,44,17,0,0,0,4,0,0
455253,53,42,12,0,0,0,8,0,0
490243,510,248,46,0,0,0,131,0,0
120093,287,159,106,0,0,0,10,0,0
201390,28,20,4,0,0,0,9,0,0
460693,128,80,47,0,0,0,13,0,0
400863,68,56,24,0,0,0,1,0,0
137674,38,35,11,0,0,0,5,0,0
306181,96,59,43,0,0,0,0,0,0
464221,92,64,43,0,0,0,1,0,0
41334,155,86,25,0,0,0,32,0,0
497310,575,250,214,0,0,4,24,0,0
34878,142,89,54,0,0,0,5,0,0
351311,32,30,6,0,0,1,3,0,0
343339,74,46,18,0,0,1,5,0,0
16624,142,65,34,0,0,0,25,0,0
179818,32,25,16,0,0,0,2,0,0
142092,10,9,4,0,0,0,0,0,0
506096,16,15,1,0,0,0,4,0,0
371079,277,165,86,0,0,0,34,0,0
320267,661,313,234,0,0,0,45,0,0
447438,42,20,10,0,0,0,7,0,0
267850,262,134,95,0,0,6,10,0,0
174587,24,23,8,0,0,0,0,0,0
300273,180,118,80,0,0,2,6,1,0
121209,160,94,42,0,0,1,49,0,0
362753,245,169,77,0,0,0,14,0,0
367080,4,4,1,0,0,0,0,0,0
101873,99,73,26,1,1,4,13,0,0
251360,232,115,46,4,1,3,22,0,0
133869,58,40,17,0,0,0,17,0,0
343905,102,72,43,0,0,0,4,0,0
26533,313,178,50,0,0,4,27,0,0
105338,14,9,0,0,0,0,2,0,0
490914,14,12,0,0,0,0,4,0,0
190105,112,74,32,0,0,0,6,0,0
474215,133,84,20,0,0,1,15,0,0
504312,77,69,9,0,0,0,14,0,0
201308,185,113,62,0,0,0,33,0,0
251694,60,49,24,0,0,0,2,1,0
100524,5,4,0,0,0,0,2,0,0
74841,278,155,111,0,0,0,6,1,0
2208,81,61,34,0,0,0,2,0,0
100033,85,55,17,0,0,0,18,0,0
142372,6,6,2,0,0,0,2,0,0
304894,708,341,243,0,0,1,14,0,0
302036,84,49,22,0,0,0,19,0,0
81186,142,90,23,0,0,2,45,0,0
192900,170,84,62,0,0,0,5,0,0
506106,10,10,2,0,0,0,1,0,0
218050,26,25,8,1,1,0,6,0,0
93241,430,177,130,3,2,1,11,0,0
379151,40,35,16,0,0,0,2,0,0
467163,41,35,13,0,0,0,1,0,0
192561,14,14,4,0,0,0,0,0,0
38799,367,159,70,0,0,0,73,0,0
22997,174,112,48,0,0,0,35,0,0
43195,19,19,5,0,0,0,5,0,0
23552,135,88,43,0,0,0,7,0,0
460286,25,21,3,0,0,0,6,0,0
49493,31,28,0,0,0,0,5,0,0
88694,106,80,35,0,0,0,4,0,0
343654,101,52,26,0,0,0,23,0,0
236200,212,126,58,1,1,7,25,0,0
85826,996,408,318,1,1,10,59,1,0
276148,45,34,2,0,0,0,5,0,0
194274,71,55,28,0,0,0,1,0,0
430827,547,283,116,0,0,0,80,0,0
10902,47,34,22,0,0,0,2,0,0
243500,180,129,43,2,1,1,7,0,0
268117,6,6,3,0,0,0,0,0,0
89141,44,33,9,0,0,0,10,0,0
365291,82,60,27,0,0,0,1,0,0
88271,461,259,121,0,0,0,95,2,0
237658,232,120,39,4,3,0,26,0,0
458267,36,32,7,0,0,0,7,0,0
446765,956,398,348,0,0,0,78,1,0
177840,27,24,14,0,0,0,0,0,0
192167,565,243,170,4,3,18,58,2,0
96306,9,8,3,0,0,0,0,0,0
109585,30,24,13,0,0,0,4,0,0
422103,409,202,141,0,0,0,29,0,0
322570,45,42,11,0,0,1,4,0,0
398004,14,13,4,0,0,0,2,0,0
517993,143,95,42,3,3,0,18,0,0
436987,525,251,32,0,0,49,155,0,0
67669,67,51,27,0,0,0,2,0,0
329563,24,22,0,0,0,0,4,0,0
136650,39,35,15,0,0,0,1,0,0
217866,1247,494,341,16,2,14,133,1,0
345748,5,5,2,0,0,0,0,0,0
92884,231,156,74,0,0,0,9,0,0
97716,201,124,71,0,0,3,9,0,0
228893,157,114,54,0,0,0,12,0,0
403904,395,187,115,0,0,0,30,1,0
429646,138,90,57,0,0,0,4,0,0
112609,210,111,64,0,0,1,17,1,0
181878,102,69,25,0,0,0,12,0,0
235681,548,224,151,0,0,0,100,1,0
253718,652,319,234,1,1,0,50,0,0
37476,80,61,30,1,1,0,0,0,0
356643,166,119,33,0,0,2,28,0,0
457911,134,72,47,0,0,0,15,0,0
90547,123,85,20,0,0,10,33,0,0
488308,23,19,7,0,0,2,0,0,0
285678,239,121,93,0,0,0,28,1,0
415501,338,150,94,1,1,3,56,0,0
119325,253,152,99,0,0,0,11,1,0
284255,77,71,18,0,0,0,10,0,0
310140,122,81,36,1,1,0,13,0,0
168320,92,71,21,0,0,1,5,0,0
339134,244,128,71,0,0,0,26,0,0
489735,80,63,26,1,1,0,7,0,0
231332,440,224,153,0,0,0,18,0,0
237154,27,24,10,0,0,0,2,0,0
273502,14,14,6,0,0,0,0,0,0
241386,75,46,12,0,0,3,3,0,0
201259,354,153,148,0,0,0,7,0,0
283573,35,27,11,0,0,0,2,1,0
38778,204,160,32,0,0,0,28,0,0
19968,88,63,45,0,0,0,1,0,0
11413,119,87,38,0,0,4,7,1,0
365514,94,63,25,0,0,0,12,0,0
40599,15,15,5,0,0,0,2,0,0
191734,449,231,145,0,0,6,59,0,0
11670,21,20,6,0,0,0,0,1,0
382564,33,29,9,0,0,0,2,0,0
434508,179,112,68,1,1,0,5,0,0
236762,440,259,80,0,0,0,70,0,0
167627,21,20,4,0,0,0,4,0,0
341006,541,275,95,3,3,16,66,0,0
164331,113,66,39,0,0,0,5,0,0
380311,486,206,32,0,0,0,179,0,0
296652,27,27,10,0,0,0,0,0,0
456481,136,90,48,0,0,0,12,0,0
202761,154,85,37,0,0,0,16,0,0
277526,283,157,106,0,0,0,7,0,0
499794,213,122,82,0,0,3,14,0,0
158148,90,60,23,0,0,0,10,0,0
132919,131,84,57,0,0,0,2,0,0
317148,848,357,267,0,0,3,59,0,0
335039,202,101,62,0,0,0,1,0,0
369463,58,52,12,0,0,0,9,0,0
136200,19,19,7,0,0,1,1,0,0
265653,283,177,94,0,0,2,26,0,0
433028,69,36,15,0,0,3,18,0,0
355230,7,7,4,0,0,0,0,0,0
177143,120,85,35,1,1,2,2,0,0
276678,112,38,9,0,0,0,16,0,0
177938,86,59,28,0,0,0,7,0,0
200646,1980,659,662,5,1,1,87,2,0
98111,10,4,0,0,0,0,4,0,0
151080,801,307,220,11,1,2,65,1,0
386324,52,41,13,0,0,3,6,0,0
362538,88,66,20,0,0,1,12,0,0
139415,147,94,62,1,1,0,2,0,0
467418,513,246,174,0,0,4,32,1,0
332899,154,102,50,0,0,2,9,0,0
388683,314,164,120,0,0,0,26,1,0
118865,102,72,41,0,0,0,6,0,0
45488,10,9,7,0,0,0,0,0,0
494741,728,278,227,1,1,0,22,0,0
94325,73,44,8,0,0,0,0,0,0
321652,25,25,10,0,0,0,2,0,0
145647,488,259,141,0,0,2,26,0,0
83547,76,59,19,0,0,2,8,0,0
228773,409,228,135,0,0,0,37,0,0
232643,406,225,151,0,0,0,22,0,0
417796,83,61,28,0,0,0,12,0,0
246931,83,63,25,0,0,0,4,0,0
239359,75,57,22,0,0,0,4,0,0
489071,644,318,207,0,0,1,41,2,0
423134,89,67,33,0,0,0,0,0,0
397346,284,150,64,22,18,3,25,2,0
180147,55,44,17,0,0,0,7,0,0
217438,151,86,35,0,0,0,15,0,0
412253,49,46,17,0,0,0,1,0,0
469237,170,117,48,0,0,2,15,0,0
397176,158,89,15,0,0,32,57,0,0
447290,10,10,3,0,0,0,1,1,0
211652,181,102,65,0,0,0,16,0,0
321445,159,94,69,0,0,0,1,0,0
218611,167,81,26,0,0,3,40,0,0
10928,458,204,177,0,0,4,23,0,0
177707,43,38,8,0,0,0,3,0,0
363843,19,16,9,0,0,0,0,0,0
120779,26,24,9,0,0,0,0,0,0
436717,872,385,311,2,1,5,28,1,0
431853,137,78,52,0,0,0,1,0,0
375486,478,246,158,0,0,0,13,0,0
222347,364,156,124,0,0,13,27,0,0
410026,632,242,183,2,1,14,29,1,0
208254,315,193,84,8,4,2,29,1,0
172950,233,113,58,0,0,0,57,0,0
460029,8,8,3,0,0,0,0,0,0
518459,290,169,77,0,0,0,16,1,0
405250,66,53,23,0,0,0,2,0,0
322325,102,75,38,0,0,0,7,0,0
91983,224,124,73,2,1,0,11,0,0
378075,141,96,50,0,0,1,7,0,0
352275,30,29,3,0,0,1,3,0,0
203977,31,22,4,0,0,0,13,0,0
344595,264,133,59,0,0,17,67,0,0
25889,128,90,51,0,0,0,8,0,0
179775,191,90,48,0,0,0,25,0,0
505073,4,4,0,0,0,0,1,0,0
102631,40,37,13,0,0,0,4,0,0
499251,442,199,142,1,1,5,46,0,0
269705,9,9,4,0,0,0,0,0,0
348950,180,121,38,0,0,0,52,1,0
32262,334,160,107,0,0,0,20,0,0
121669,537,250,104,0,0,38,75,0,0
308501,35,33,16,0,0,0,0,1,0
126110,1511,715,395,3,3,1,129,1,0
7710,224,100,89,0,0,4,10,1,0
257432,76,61,20,0,0,2,7,2,0
484052,578,244,209,0,0,5,17,1,0
80051,1581,644,335,0,0,79,198,1,0
373084,623,229,259,0,0,0,25,0,0
96264,183,126,61,1,1,0,8,0,0
458557,2679,1095,481,17,7,2,264,4,0
190139,46,30,23,0,0,0,1,0,0
192277,334,130,53,1,1,3,24,0,0
4119,71,55,9,2,1,2,15,0,0
323952,483,248,148,2,1,0,15,1,0
301367,107,75,30,0,0,0,12,0,0
12136,26,24,10,0,0,0,2,0,0
183904,121,85,47,0,0,0,7,0,0
340664,44,40,16,0,0,0,2,1,0
32608,370,116,78,28,5,0,70,0,0
268189,33,27,17,0,0,0,0,0,0
504470,55,42,8,0,0,0,9,0,0
28245,31,29,11,0,0,0,2,0,0
46835,405,215,119,0,0,0,47,0,0
328489,40,31,2,0,0,0,4,0,0
237970,209,130,75,0,0,0,19,0,0
308163,91,66,22,1,1,4,17,0,0
511950,160,112,49,0,0,0,16,0,0
116956,59,45,21,0,0,0,1,0,0
468142,193,118,65,0,0,4,3,0,0
147807,923,256,180,5,3,0,130,1,0
21284,264,146,90,0,0,0,18,1,0
36369,378,169,133,0,0,1,16,0,0
145399,1118,38,238,0,0,0,5,0,0
441160,55,42,28,0,0,0,0,0,0
42139,257,134,77,0,0,0,18,0,0
282998,74,69,18,0,0,0,5,0,0
382469,366,53,30,0,0,0,79,0,0
41861,1602,515,547,0,0,0,114,3,0
372940,1072,405,282,22,5,2,43,1,0
199001,8,8,3,0,0,0,0,0,0
410197,127,94,32,0,0,1,5,1,0
346931,94,61,35,0,0,2,4,0,0
418547,324,164,99,0,0,2,27,3,0
359598,179,111,67,0,0,0,0,0,0
413989,197,125,60,2,1,0,20,1,0
396147,214,117,73,0,0,0,4,0,0
127485,72,51,28,0,0,1,16,0,0
63979,50,40,20,0,0,0,1,0,0
467100,520,225,189,0,0,0,31,0,0
443944,327,190,115,1,1,1,11,1,0
129555,351,208,104,0,0,3,25,0,0
183064,28,24,10,0,0,0,1,0,0
423655,13,13,4,0,0,0,0,0,0
235255,577,261,156,4,3,0,60,0,0
97349,147,92,42,0,0,0,18,0,0
398885,58,35,12,0,0,0,5,1,0
414621,82,67,26,0,0,0,8,0,0
274563,123,73,63,0,0,0,1,0,0
110841,240,128,109,0,0,0,4,1,0
431819,8,8,2,0,0,0,0,0,0
290304,201,128,56,7,2,1,6,1,0
288908,841,295,247,0,0,0,75,1,0
295473,112,74,21,0,0,1,25,0,0
285138,39,31,15,0,0,0,5,0,0
233358,69,51,19,0,0,1,4,0,0
44985,93,66,34,0,0,0,5,0,0
5969,920,411,232,3,2,0,64,1,0
306847,15,15,9,0,0,0,0,0,0
88052,49,40,13,0,0,0,1,0,0
331886,321,197,92,3,2,2,36,0,0
171648,19,19,2,0,0,0,2,0,0
328958,11,11,2,0,0,0,0,0,0
320879,397,215,150,0,0,0,11,1,0
145851,752,350,230,0,0,2,30,3,0
378843,56,48,17,0,0,0,7,0,0
87858,137,76,17,0,0,0,47,0,0
434096,18,13,3,0,0,1,0,0,0
237567,931,393,336,0,0,0,24,1,0
373942,32,32,8,0,0,0,0,0,0
91832,13,13,4,0,0,0,1,0,0
385661,223,125,89,0,0,0,6,0,0
344534,81,62,26,0,0,2,3,0,0
162090,97,73,18,2,1,0,7,0,0
129171,16,15,10,0,0,0,0,0,0
